GEO_ID,StateTractCode,Latitude,Longitude
1400000US41051002000,41051002000,45.5252351,-122.6379045
1400000US41051002100,41051002100,45.5239847,-122.6561348
1400000US41051002203,41051002203,45.5440315,-122.6670961
1400000US41051002303,41051002303,45.53388,-122.6671541
1400000US41051002401,41051002401,45.5437065,-122.6525587
1400000US41051002402,41051002402,45.5342042,-122.6519588
1400000US41051002501,41051002501,45.5435963,-122.6389909
1400000US41051002502,41051002502,45.5349743,-122.6391603
1400000US41051002600,41051002600,45.5415407,-122.6264284
1400000US41051002701,41051002701,45.5434753,-122.6164665
1400000US41051002702,41051002702,45.5347602,-122.615952
1400000US41051002801,41051002801,45.5435617,-122.6050436
1400000US41051002802,41051002802,45.533837,-122.6052992
1400000US41051002901,41051002901,45.5514471,-122.5927389
1400000US41051002902,41051002902,45.5406401,-122.5841164
1400000US41051002903,41051002903,45.5430739,-122.5707206
1400000US41051003000,41051003000,45.5547628,-122.6238885
1400000US41051003100,41051003100,45.555481,-122.6357952
1400000US41051003200,41051003200,45.5553297,-122.645477
1400000US41051003301,41051003301,45.5591045,-122.6556033
1400000US41051003302,41051003302,45.5518735,-122.6559581
1400000US41051003401,41051003401,45.558636,-122.6682633
1400000US41051003402,41051003402,45.5513945,-122.6686051
1400000US41051003501,41051003501,45.5594576,-122.6859726
1400000US41051003502,41051003502,45.5514481,-122.6828892
1400000US41051003601,41051003601,45.5710705,-122.6559374
1400000US41051003602,41051003602,45.5693524,-122.6409206
1400000US41051003603,41051003603,45.5678612,-122.625367
1400000US41051003701,41051003701,45.576328,-122.6682371
1400000US41051003702,41051003702,45.566328,-122.6681621
1400000US41051003801,41051003801,45.5811756,-122.6839854
1400000US41051003802,41051003802,45.5735332,-122.6836249
1400000US41051003803,41051003803,45.5663019,-122.6847298
1400000US41051003901,41051003901,45.5840528,-122.7041933
1400000US41051003902,41051003902,45.5726293,-122.6997698
1400000US41051004001,41051004001,45.5879183,-122.7224299
1400000US41051004002,41051004002,45.5766619,-122.7311801
1400000US41051004101,41051004101,45.6028334,-122.7569644
1400000US41051004102,41051004102,45.5869583,-122.7432487
1400000US41051004200,41051004200,45.5916177,-122.7618166
1400000US41051004300,41051004300,45.5808243,-122.7712715
1400000US41051004500,41051004500,45.5383215,-122.7019788
1400000US41051004601,41051004601,45.5198752,-122.7090565
1400000US41051004602,41051004602,45.5100079,-122.7027231
1400000US41051004700,41051004700,45.5308681,-122.7031409
1400000US41051004800,41051004800,45.5271267,-122.6949962
1400000US41051004900,41051004900,45.5300891,-122.6937444
1400000US41051005000,41051005000,45.5300503,-122.6874974
1400000US41051005100,41051005100,45.5288492,-122.6768631
1400000US41051005200,41051005200,45.5205255,-122.6908389
1400000US41051005500,41051005500,45.5141435,-122.69091
1400000US41051005600,41051005600,45.5121401,-122.6839833
1400000US41051005700,41051005700,45.5067351,-122.6744338
1400000US41051005800,41051005800,45.4996194,-122.6964428
1400000US41051005900,41051005900,45.4854897,-122.6735106
1400000US41051006001,41051006001,45.4896723,-122.6868735
1400000US41051006002,41051006002,45.4751394,-122.686977
1400000US41051006100,41051006100,45.4850632,-122.700648
1400000US41051006200,41051006200,45.4649186,-122.6885604
1400000US41051006300,41051006300,45.4497408,-122.6697884
1400000US41051006402,41051006402,45.4441332,-122.6984428
1400000US41051006403,41051006403,45.4474216,-122.7210045
1400000US41051006404,41051006404,45.4380864,-122.7282762
1400000US41051006501,41051006501,45.4571014,-122.7341929
1400000US41051006502,41051006502,45.4617392,-122.7136466
1400000US41051006601,41051006601,45.4719196,-122.7334204
1400000US41051006602,41051006602,45.4710758,-122.7072776
1400000US41051006701,41051006701,45.4809184,-122.7314615
1400000US41051006702,41051006702,45.4797135,-122.7133389
1400000US41051006801,41051006801,45.4926832,-122.7354809
1400000US41051006802,41051006802,45.4914008,-122.7185357
1400000US41051006900,41051006900,45.508155,-122.7309692
1400000US41051007000,41051007000,45.5639673,-122.7907714
1400000US41051007100,41051007100,45.6706853,-122.8524303
1400000US41051007201,41051007201,45.6275145,-122.7161229
1400000US41051007202,41051007202,45.6178666,-122.738467
1400000US41051007300,41051007300,45.5930475,-122.6024183
1400000US41051007400,41051007400,45.5658479,-122.6076481
1400000US41051007500,41051007500,45.5568806,-122.6089975
1400000US41051007600,41051007600,45.5601448,-122.5876122
1400000US41051007700,41051007700,45.5592373,-122.5710307
1400000US41051007800,41051007800,45.5506445,-122.5625267
1400000US41051007900,41051007900,45.5533693,-122.548153
1400000US41051008001,41051008001,45.5403984,-122.5542995
1400000US41051008002,41051008002,45.5403004,-122.5431129
1400000US41051008100,41051008100,45.5280492,-122.5524953
1400000US41051008201,41051008201,45.5118374,-122.5583701
1400000US41051008202,41051008202,45.5148901,-122.5458702
1400000US41051008301,41051008301,45.4973096,-122.5722572
1400000US41051008302,41051008302,45.4970637,-122.5568991
1400000US41051008400,41051008400,45.4969252,-122.5428285
1400000US41051008500,41051008500,45.4828214,-122.5471307
1400000US41051008600,41051008600,45.4693388,-122.5861747
1400000US41051008700,41051008700,45.4722621,-122.6026947
1400000US41051008800,41051008800,45.4651623,-122.6034849
1400000US41051008901,41051008901,45.4683633,-122.5194557
1400000US41051008902,41051008902,45.4676733,-122.5607949
1400000US41051009000,41051009000,45.4926421,-122.5307082
1400000US41051009101,41051009101,45.5007171,-122.5087026
1400000US41051009102,41051009102,45.4873128,-122.5018872
1400000US41051009201,41051009201,45.5132729,-122.5293557
1400000US41051009202,41051009202,45.5132902,-122.5158688
1400000US41051009301,41051009301,45.5262292,-122.5030685
1400000US41051009302,41051009302,45.5281169,-122.5235733
1400000US41051009400,41051009400,45.5389139,-122.5181908
1400000US41051009501,41051009501,45.5475944,-122.5090541
1400000US41051009502,41051009502,45.5508057,-122.5281331
1400000US41051009603,41051009603,45.5293071,-122.4607875
1400000US41051009604,41051009604,45.5303003,-122.4715177
1400000US41051009605,41051009605,45.5345087,-122.4865465
1400000US41051009606,41051009606,45.522785,-122.4867733
1400000US41051009701,41051009701,45.5117715,-122.5036726
1400000US41051009702,41051009702,45.5118451,-122.4861201
1400000US41051009801,41051009801,45.5136594,-122.4641478
1400000US41051009803,41051009803,45.4959948,-122.4729659
1400000US41051009804,41051009804,45.4990489,-122.4904971
1400000US41051009903,41051009903,45.47394,-122.4712764
1400000US41051009904,41051009904,45.4931668,-122.4537794
1400000US41051009905,41051009905,45.4849194,-122.4590413
1400000US41051009906,41051009906,45.4833566,-122.4320972
1400000US41051009907,41051009907,45.4726866,-122.4206103
1400000US41051010001,41051010001,45.5034203,-122.4314935
1400000US41051010002,41051010002,45.5039692,-122.4521467
1400000US41051010100,41051010100,45.5236734,-122.4447653
1400000US41051010200,41051010200,45.5849069,-122.5415195
1400000US41051010303,41051010303,45.5346575,-122.4060317
1400000US41051010304,41051010304,45.5344186,-122.4240992
1400000US41051010305,41051010305,45.530322,-122.3808677
1400000US41051010306,41051010306,45.5246223,-122.3931717
1400000US41051010402,41051010402,45.4847155,-122.3323645
1400000US41051010405,41051010405,45.5129749,-122.4227663
1400000US41051010407,41051010407,45.5020285,-122.3900282
1400000US41051010408,41051010408,45.4851683,-122.4047127
1400000US41051010409,41051010409,45.4760926,-122.3854534
1400000US41051010410,41051010410,45.5118935,-122.4065671
1400000US41051010411,41051010411,45.4995962,-122.405176
1400000US41051010500,41051010500,45.55222,-122.0775945
1400000US41051010600,41051010600,45.5187235,-122.6758665
1400000US41051980000,41051980000,45.5605364,-122.7066321
1400000US41053005100,41053005100,44.9448011,-123.0570104
1400000US41053005201,41053005201,44.9394176,-123.0802018
1400000US41053005202,41053005202,44.9607567,-123.0563439
1400000US41053005300,41053005300,44.9974799,-123.1417668
1400000US41053020202,41053020202,44.9228566,-123.2660672
1400000US41053020203,41053020203,44.918506,-123.3088865
1400000US41053020204,41053020204,44.8870362,-123.3367299
1400000US41053020302,41053020302,44.7954486,-123.2452024
1400000US41053020303,41053020303,44.8755044,-123.2143122
1400000US41053020304,41053020304,44.8490141,-123.2263058
1400000US41053020400,41053020400,44.8909959,-123.5621229
1400000US41053020500,41053020500,45.0027841,-123.3092456
1400000US41055950100,41055950100,45.3992158,-120.6785124
1400000US41057960100,41057960100,45.7239552,-123.7036732
1400000US41057960200,41057960200,45.5998568,-123.9171119
1400000US41057960300,41057960300,45.6029543,-123.6922481
1400000US41057960400,41057960400,45.4904049,-123.5779366
1400000US41057960500,41057960500,45.4930828,-123.9211157
1400000US41057960600,41057960600,45.4141298,-123.9195238
1400000US41057960700,41057960700,45.3049758,-123.7147467
1400000US41057960800,41057960800,45.1311965,-123.8729035
1400000US41057990100,41057990100,45.4193761,-124.0121155
1400000US41059940000,41059940000,45.6463778,-118.5461159
1400000US41059950100,41059950100,45.85881,-118.2000793
1400000US41059950200,41059950200,45.9229927,-118.4062129
1400000US41059950300,41059950300,45.8971282,-118.5623225
1400000US41059950400,41059950400,45.8465692,-118.8347809
1400000US41059950500,41059950500,45.6177864,-119.1130209
1400000US41059950600,41059950600,45.5982472,-118.7740867
1400000US41059950700,41059950700,45.672346,-118.7608173
1400000US41059950800,41059950800,45.8969238,-119.2343375
1400000US41059950900,41059950900,45.8862034,-119.3879894
1400000US41059951000,41059951000,45.839162,-119.3767555
1400000US41059951100,41059951100,45.7983412,-119.36444
1400000US41059951200,41059951200,45.8352316,-119.2695173
1400000US41059951300,41059951300,45.7945186,-119.1849942
1400000US41059951400,41059951400,45.3660385,-118.7063213
1400000US41061970100,41061970100,45.6523374,-117.9182907
1400000US41061970200,41061970200,45.1629451,-117.7308311
1400000US41061970300,41061970300,45.3697407,-117.848049
1400000US41061970400,41061970400,45.4166013,-118.0531808
1400000US41061970500,41061970500,45.3999226,-118.1578565
1400000US41061970600,41061970600,45.2015636,-118.344388
1400000US41061970700,41061970700,45.3185761,-118.0879656
1400000US41061970800,41061970800,45.3040466,-117.9991356
1400000US41063960100,41063960100,45.5279072,-116.9128719
1400000US41063960200,41063960200,45.69798,-117.5442183
1400000US41063960300,41063960300,45.4253816,-117.325049
1400000US41065970100,41065970100,45.5958278,-121.1447926
1400000US41065970200,41065970200,45.5980287,-121.1807702
1400000US41065970300,41065970300,45.5878834,-121.1918497
1400000US41065970400,41065970400,45.6039175,-121.2092526
1400000US41065970500,41065970500,45.6206436,-121.2258893
1400000US41065970600,41065970600,45.6372407,-121.3543473
1400000US41065970700,41065970700,45.534251,-121.2357565
1400000US41065970800,41065970800,45.1011584,-121.1855501
1400000US41067030101,41067030101,45.5143996,-122.7677164
1400000US41067030102,41067030102,45.5255511,-122.7832249
1400000US41067030200,41067030200,45.5030471,-122.7776475
1400000US41067030300,41067030300,45.4936627,-122.7556734
1400000US41067030401,41067030401,45.4799679,-122.77721
1400000US41067030402,41067030402,45.474355,-122.7540076
1400000US41067030501,41067030501,45.4634243,-122.7717821
1400000US41067030502,41067030502,45.4591212,-122.75437
1400000US41067030600,41067030600,45.4463733,-122.7557139
1400000US41067030700,41067030700,45.4287026,-122.7532884
1400000US41067030801,41067030801,45.4193881,-122.7718001
1400000US41067030803,41067030803,45.4084039,-122.7813084
1400000US41067030805,41067030805,45.3999613,-122.7802949
1400000US41067030806,41067030806,45.4084286,-122.7555222
1400000US41067030900,41067030900,45.4445965,-122.775508
1400000US41067031003,41067031003,45.4671583,-122.8168005
1400000US41067031004,41067031004,45.4494649,-122.8157361
1400000US41067031005,41067031005,45.4687873,-122.7953283
1400000US41067031006,41067031006,45.454308,-122.7982186
1400000US41067031100,41067031100,45.4807348,-122.7996652
1400000US41067031200,41067031200,45.4828644,-122.8161605
1400000US41067031300,41067031300,45.4924999,-122.7920471
1400000US41067031402,41067031402,45.4986747,-122.8254269
1400000US41067031403,41067031403,45.5164494,-122.8156844
1400000US41067031404,41067031404,45.5071759,-122.808806
1400000US41067031504,41067031504,45.5551428,-122.8833965
1400000US41067031506,41067031506,45.5362488,-122.8325369
1400000US41067031507,41067031507,45.5330742,-122.8160656
1400000US41067031508,41067031508,45.5380417,-122.7980023
1400000US41067031509,41067031509,45.5795416,-122.8710438
1400000US41067031511,41067031511,45.547921,-122.8618842
1400000US41067031512,41067031512,45.5434815,-122.8486783
1400000US41067031513,41067031513,45.554439,-122.8227668
1400000US41067031514,41067031514,45.5570971,-122.8454607
1400000US41067031606,41067031606,45.5048261,-122.8737886
1400000US41067031609,41067031609,45.5258938,-122.8859624
1400000US41067031610,41067031610,45.5264982,-122.8612746
1400000US41067031611,41067031611,45.523246,-122.8432241
1400000US41067031612,41067031612,45.5094645,-122.8593459
1400000US41067031613,41067031613,45.5019526,-122.8495436
1400000US41067031614,41067031614,45.5114054,-122.8908472
1400000US41067031615,41067031615,45.501963,-122.8910813
1400000US41067031616,41067031616,45.5340877,-122.8723529
1400000US41067031617,41067031617,45.5435438,-122.886298
1400000US41067031703,41067031703,45.4893078,-122.8798042
1400000US41067031704,41067031704,45.4768538,-122.8823942
1400000US41067031705,41067031705,45.4856048,-122.861463
1400000US41067031706,41067031706,45.4872928,-122.8437632
1400000US41067031804,41067031804,45.4479569,-122.8732399
1400000US41067031805,41067031805,45.4662047,-122.8605317
1400000US41067031806,41067031806,45.4751462,-122.8431182
1400000US41067031807,41067031807,45.4745934,-122.8314025
1400000US41067031812,41067031812,45.4322795,-122.8313529
1400000US41067031813,41067031813,45.4392255,-122.8437691
1400000US41067031814,41067031814,45.4590681,-122.847477
1400000US41067031815,41067031815,45.4548429,-122.8353659
1400000US41067031904,41067031904,45.4245776,-122.7915139
1400000US41067031907,41067031907,45.3979107,-122.817864
1400000US41067031908,41067031908,45.4074576,-122.8422873
1400000US41067031909,41067031909,45.4210503,-122.8385986
1400000US41067031910,41067031910,45.4230578,-122.8120435
1400000US41067031911,41067031911,45.4352241,-122.8075313
1400000US41067031912,41067031912,45.4376381,-122.7881494
1400000US41067032001,41067032001,45.3892523,-122.7948152
1400000US41067032003,41067032003,45.378118,-122.7835542
1400000US41067032004,41067032004,45.3727468,-122.7579427
1400000US41067032005,41067032005,45.388746,-122.7503354
1400000US41067032103,41067032103,45.3444473,-122.8552373
1400000US41067032104,41067032104,45.3554518,-122.8260404
1400000US41067032107,41067032107,45.3611318,-122.800657
1400000US41067032108,41067032108,45.362545,-122.7596041
1400000US41067032109,41067032109,45.3592239,-122.7870128
1400000US41067032110,41067032110,45.3430471,-122.7727295
1400000US41067032200,41067032200,45.3811064,-122.9255365
1400000US41067032300,41067032300,45.4487918,-122.9113516
1400000US41067032404,41067032404,45.5172168,-122.9439382
1400000US41067032406,41067032406,45.504223,-122.9192279
1400000US41067032407,41067032407,45.5148462,-122.920193
1400000US41067032408,41067032408,45.5243721,-122.9168269
1400000US41067032409,41067032409,45.5188106,-122.9645252
1400000US41067032410,41067032410,45.5097928,-122.9591303
1400000US41067032501,41067032501,45.5123406,-122.9917376
1400000US41067032502,41067032502,45.4992015,-122.975134
1400000US41067032503,41067032503,45.491927,-122.9620709
1400000US41067032603,41067032603,45.5594545,-122.9693431
1400000US41067032604,41067032604,45.527539,-122.9922812
1400000US41067032606,41067032606,45.5297765,-122.9670715
1400000US41067032607,41067032607,45.5454234,-122.9130678
1400000US41067032608,41067032608,45.5397732,-122.9417261
1400000US41067032609,41067032609,45.5456567,-122.9680183
1400000US41067032610,41067032610,45.5395794,-122.9704041
1400000US41067032700,41067032700,45.6913242,-123.0081617
1400000US41067032800,41067032800,45.575285,-123.0518354
1400000US41067032901,41067032901,45.5348468,-123.0521513
1400000US41067032902,41067032902,45.5106658,-123.045011
1400000US41067033000,41067033000,45.4478386,-123.0495846
1400000US41067033101,41067033101,45.5092069,-123.1221703
1400000US41067033102,41067033102,45.4998218,-123.1020337
1400000US41067033200,41067033200,45.5370611,-123.0939938
1400000US41067033301,41067033301,45.5316349,-123.1185033
1400000US41067033302,41067033302,45.5733603,-123.1625639
1400000US41067033400,41067033400,45.7154185,-123.1607624
1400000US41067033500,41067033500,45.679504,-123.2959113
1400000US41067033600,41067033600,45.5029613,-123.293506
1400000US41069960100,41069960100,44.7364108,-120.026875
1400000US41071030101,41071030101,45.2991058,-122.9141815
1400000US41071030102,41071030102,45.318929,-122.9777158
1400000US41071030201,41071030201,45.3072237,-122.9634448
1400000US41071030202,41071030202,45.2929716,-122.9636086
1400000US41071030301,41071030301,45.2868164,-123.0553698
1400000US41071030302,41071030302,45.3430942,-123.0422741
1400000US41071030400,41071030400,45.3601119,-123.281313
1400000US41071030501,41071030501,45.1878958,-123.3841287
1400000US41071030502,41071030502,45.1374947,-123.6228863
1400000US41071030601,41071030601,45.1927379,-123.1709104
1400000US41071030602,41071030602,45.228731,-123.2397027
1400000US41071030701,41071030701,45.2202367,-123.2137503
1400000US41071030702,41071030702,45.2007756,-123.2176953
1400000US41071030801,41071030801,45.2204487,-123.1887422
1400000US41071030802,41071030802,45.1993167,-123.1953953
1400000US41071030900,41071030900,45.1664441,-123.0647432
1400000US41071031000,41071031000,45.1263436,-123.1708423
