"GEO_ID","NAME","B28004_001E","B28004_001M","B28004_002E","B28004_002M","B28004_003E","B28004_003M","B28004_004E","B28004_004M","B28004_005E","B28004_005M","B28004_006E","B28004_006M","B28004_007E","B28004_007M","B28004_008E","B28004_008M","B28004_009E","B28004_009M","B28004_010E","B28004_010M","B28004_011E","B28004_011M","B28004_012E","B28004_012M","B28004_013E","B28004_013M","B28004_014E","B28004_014M","B28004_015E","B28004_015M","B28004_016E","B28004_016M","B28004_017E","B28004_017M","B28004_018E","B28004_018M","B28004_019E","B28004_019M","B28004_020E","B28004_020M","B28004_021E","B28004_021M","B28004_022E","B28004_022M","B28004_023E","B28004_023M","B28004_024E","B28004_024M","B28004_025E","B28004_025M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Margin of Error!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Estimate!!Total!!Less than $10,000!!With a broadband Internet subscription","Margin of Error!!Total!!Less than $10,000!!With a broadband Internet subscription","Estimate!!Total!!Less than $10,000!!Without an Internet subscription","Margin of Error!!Total!!Less than $10,000!!Without an Internet subscription","Estimate!!Total!!$10,000 to $19,999","Margin of Error!!Total!!$10,000 to $19,999","Estimate!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Estimate!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Estimate!!Total!!$10,000 to $19,999!!Without an Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!Without an Internet subscription","Estimate!!Total!!$20,000 to $34,999","Margin of Error!!Total!!$20,000 to $34,999","Estimate!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Estimate!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Estimate!!Total!!$20,000 to $34,999!!Without an Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!Without an Internet subscription","Estimate!!Total!!$35,000 to $49,999","Margin of Error!!Total!!$35,000 to $49,999","Estimate!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Estimate!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Estimate!!Total!!$35,000 to $49,999!!Without an Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!Without an Internet subscription","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Estimate!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Estimate!!Total!!$50,000 to $74,999!!Without an Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!Without an Internet subscription","Estimate!!Total!!$75,000 or more","Margin of Error!!Total!!$75,000 or more","Estimate!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Margin of Error!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Estimate!!Total!!$75,000 or more!!With a broadband Internet subscription","Margin of Error!!Total!!$75,000 or more!!With a broadband Internet subscription","Estimate!!Total!!$75,000 or more!!Without an Internet subscription","Margin of Error!!Total!!$75,000 or more!!Without an Internet subscription"
"1400000US41039003700","Census Tract 37, Lane County, Oregon","706","95","158","67","0","12","66","36","92","54","141","60","0","12","58","41","83","47","116","60","0","12","56","42","60","44","47","32","0","12","37","28","10","15","68","37","4","6","64","37","0","12","176","62","0","12","164","59","12","18"
"1400000US41039005200","Census Tract 52, Lane County, Oregon","1030","43","14","16","0","12","8","12","6","11","51","33","0","12","41","29","10","15","139","70","0","12","111","52","28","42","152","59","0","12","119","54","33","25","172","56","0","12","162","54","10","16","502","86","0","12","470","83","32","29"
"1400000US41039003500","Census Tract 35, Lane County, Oregon","1613","88","48","38","0","12","38","31","10","15","81","48","0","12","72","49","9","14","231","82","0","12","206","77","25","20","295","100","0","12","200","86","95","71","366","103","0","12","299","93","67","42","592","101","0","12","592","101","0","12"
"1400000US41039003600","Census Tract 36, Lane County, Oregon","1631","90","101","49","0","12","35","28","66","47","243","89","0","12","159","71","84","59","193","73","0","12","131","67","62","37","237","104","0","12","185","88","52","56","285","77","0","12","244","76","41","31","572","85","0","12","555","84","17","20"
"1400000US41039001301","Census Tract 13.01, Lane County, Oregon","1397","88","185","78","0","12","101","53","84","61","204","77","0","12","89","56","115","54","217","79","0","12","170","72","47","33","154","63","0","12","128","58","26","24","275","86","17","20","213","77","45","47","362","89","0","12","314","88","48","44"
"1400000US41039001803","Census Tract 18.03, Lane County, Oregon","1676","85","114","71","0","12","53","61","61","46","162","67","9","15","75","46","78","49","343","94","0","12","271","90","72","47","179","66","0","12","129","55","50","34","408","99","7","14","322","79","79","56","470","101","0","12","445","100","25","22"
"1400000US41039001904","Census Tract 19.04, Lane County, Oregon","2303","123","100","62","0","17","77","51","23","36","318","149","0","17","182","113","136","105","654","208","0","17","382","168","272","117","430","137","0","17","407","134","23","28","414","161","5","9","388","158","21","34","387","137","0","17","348","131","39","43"
"1400000US41039002001","Census Tract 20.01, Lane County, Oregon","1444","32","109","87","0","12","62","82","47","37","215","96","0","12","179","90","36","32","159","62","0","12","99","47","60","37","275","91","0","12","212","70","63","63","221","66","0","12","202","61","19","21","465","92","0","12","452","91","13","21"
"1400000US41071030501","Census Tract 305.01, Yamhill County, Oregon","1755","147","75","66","0","17","44","47","31","45","162","70","0","17","86","58","76","40","263","98","0","17","143","68","120","78","273","89","9","15","192","72","72","46","269","91","0","17","225","85","44","40","713","125","6","11","641","120","66","53"
"1400000US41071030702","Census Tract 307.02, Yamhill County, Oregon","2864","162","179","124","0","17","77","71","102","98","309","125","0","17","248","111","61","46","395","158","0","17","202","107","193","128","467","130","0","17","307","128","160","117","557","175","0","17","527","175","30","34","957","212","0","17","858","211","99","97"
"1400000US41071031000","Census Tract 310, Yamhill County, Oregon","1419","139","136","67","18","29","89","52","29","24","110","60","0","12","72","49","38","30","158","82","0","12","91","40","67","77","211","69","0","12","184","62","27","24","180","62","0","12","148","59","32","24","624","102","9","11","551","92","64","40"
"1400000US41071030201","Census Tract 302.01, Yamhill County, Oregon","2098","184","208","129","0","17","145","112","63","74","200","107","0","17","112","84","88","59","447","152","19","32","259","121","169","105","299","126","0","17","183","105","116","89","300","150","0","17","263","134","37","63","644","188","0","17","631","187","13","20"
"1400000US41005020403","Census Tract 204.03, Clackamas County, Oregon","1319","55","66","54","0","12","41","42","25","37","24","17","0","12","15","18","9","14","66","42","0","12","48","35","18","22","74","37","0","12","74","37","0","12","99","42","0","12","89","40","10","16","990","83","0","12","983","84","7","11"
"1400000US41005020404","Census Tract 204.04, Clackamas County, Oregon","1456","66","10","15","0","12","10","15","0","12","56","45","0","12","37","43","19","20","83","40","0","12","83","40","0","12","115","63","0","12","115","63","0","12","77","44","0","12","68","40","9","14","1115","83","0","12","1095","81","20","26"
"1400000US41005020504","Census Tract 205.04, Clackamas County, Oregon","2560","93","31","35","0","17","31","35","0","17","158","104","0","17","144","101","14","24","78","58","0","17","64","53","14","21","261","130","12","19","249","129","0","17","318","114","0","17","264","99","54","47","1714","165","0","17","1670","156","44","43"
"1400000US41005020505","Census Tract 205.05, Clackamas County, Oregon","1173","70","134","57","0","12","62","46","72","45","14","24","0","12","0","12","14","24","41","31","0","12","41","31","0","12","138","54","8","13","100","46","30","27","166","67","12","19","136","62","18","21","680","102","0","12","650","100","30","27"
"1400000US41005022105","Census Tract 221.05, Clackamas County, Oregon","2251","120","30","36","0","17","15","25","15","25","58","65","0","17","0","17","58","65","254","119","14","24","150","88","90","96","211","101","0","17","193","96","18","31","267","104","0","17","251","101","16","27","1431","164","0","17","1431","164","0","17"
"1400000US41005022107","Census Tract 221.07, Clackamas County, Oregon","1822","129","79","45","0","12","60","40","19","22","124","82","0","12","56","54","68","62","254","96","0","12","196","89","58","44","280","101","0","12","236","87","44","50","453","109","0","12","392","96","61","54","632","137","0","12","588","125","44","54"
"1400000US41005022108","Census Tract 221.08, Clackamas County, Oregon","1381","75","149","85","0","12","99","59","50","62","184","89","0","12","119","85","65","41","161","78","0","12","108","62","53","46","333","97","11","17","276","96","46","39","151","68","0","12","142","68","9","14","403","105","10","16","376","104","17","18"
"1400000US41005022205","Census Tract 222.05, Clackamas County, Oregon","1424","69","34","32","0","12","34","32","0","12","6","11","0","12","6","11","0","12","103","50","0","12","75","42","28","26","95","46","0","12","72","39","23","27","245","74","10","16","222","76","13","20","941","105","0","12","903","104","38","54"
"1400000US41005022206","Census Tract 222.06, Clackamas County, Oregon","2491","112","0","17","0","17","0","17","0","17","120","97","0","17","106","93","14","24","252","94","0","17","252","94","0","17","173","88","0","17","132","77","41","42","432","143","0","17","367","142","65","52","1514","149","0","17","1514","149","0","17"
"1400000US41005022207","Census Tract 222.07, Clackamas County, Oregon","1971","108","8","13","0","17","8","13","0","17","33","30","0","17","26","27","7","12","68","44","0","17","62","42","6","10","63","41","0","17","63","41","0","17","247","79","0","17","229","77","18","23","1552","125","0","17","1523","122","29","34"
"1400000US41005022208","Census Tract 222.08, Clackamas County, Oregon","2391","139","32","37","0","17","12","20","20","31","67","52","0","17","67","52","0","17","58","50","0","17","58","50","0","17","157","105","0","17","157","105","0","17","269","116","29","33","240","108","0","17","1808","188","0","17","1738","189","70","56"
"1400000US41005022301","Census Tract 223.01, Clackamas County, Oregon","1536","60","64","44","0","12","47","36","17","19","91","55","0","12","44","35","47","44","137","69","0","12","106","64","31","28","132","65","0","12","123","65","9","14","318","108","0","12","298","105","20","22","794","112","0","12","758","114","36","32"
"1400000US41005022302","Census Tract 223.02, Clackamas County, Oregon","2071","139","63","71","0","17","46","66","17","26","121","93","0","17","81","81","40","45","352","144","0","17","314","136","38","47","169","81","0","17","151","81","18","28","255","102","0","17","237","99","18","30","1111","137","0","17","1079","143","32","37"
"1400000US41005022603","Census Tract 226.03, Clackamas County, Oregon","1438","98","70","65","0","12","28","29","42","57","33","34","0","12","33","34","0","12","138","63","32","51","83","53","23","26","249","89","0","12","211","78","38","44","239","81","0","12","227","77","12","20","709","112","0","12","709","112","0","12"
"1400000US41005022605","Census Tract 226.05, Clackamas County, Oregon","2649","134","82","59","0","17","47","45","35","39","130","74","15","29","48","44","67","49","140","78","0","17","116","73","24","29","462","173","0","17","429","182","33","38","622","137","29","33","565","134","28","32","1213","177","0","17","1205","176","8","13"
"1400000US41005022710","Census Tract 227.10, Clackamas County, Oregon","1131","78","40","30","0","12","21","20","19","20","78","51","0","12","71","51","7","11","197","98","0","12","124","77","73","68","135","64","0","12","116","60","19","22","190","68","0","12","183","65","7","12","491","109","0","12","456","107","35","40"
"1400000US41005022606","Census Tract 226.06, Clackamas County, Oregon","1818","95","10","17","0","17","10","17","0","17","65","40","0","17","65","40","0","17","147","67","0","17","90","46","57","54","123","68","0","17","91","43","32","49","363","76","0","17","313","77","50","50","1110","112","0","17","1102","113","8","13"
"1400000US41005022707","Census Tract 227.07, Clackamas County, Oregon","2413","127","175","69","0","17","112","67","63","38","165","80","0","17","146","75","19","29","171","98","15","26","72","49","84","75","140","65","0","17","127","63","13","22","393","141","0","17","378","137","15","24","1369","171","0","17","1267","173","102","54"
"1400000US41005022708","Census Tract 227.08, Clackamas County, Oregon","1518","104","52","39","0","12","0","12","52","39","118","67","0","12","50","38","68","63","167","79","0","12","158","78","9","15","71","44","0","12","71","44","0","12","215","105","0","12","142","66","73","86","895","118","8","14","877","120","10","16"
"1400000US41005022904","Census Tract 229.04, Clackamas County, Oregon","1376","81","81","58","0","12","34","32","47","57","131","90","0","12","92","88","39","26","217","101","10","16","184","98","23","25","159","87","0","12","159","87","0","12","360","102","0","12","336","98","24","26","428","100","9","15","351","85","68","64"
"1400000US41005022905","Census Tract 229.05, Clackamas County, Oregon","1625","79","16","18","0","12","16","18","0","12","85","54","9","14","44","31","32","39","103","46","0","12","86","42","17","19","132","69","0","12","103","61","29","36","270","85","7","11","244","81","19","20","1019","106","0","12","998","107","21","24"
"1400000US41005022906","Census Tract 229.06, Clackamas County, Oregon","1226","83","38","25","0","12","4","8","34","24","52","37","0","12","39","32","13","19","223","77","0","12","183","70","40","33","200","63","0","12","164","61","36","29","312","89","0","12","267","86","45","38","401","87","0","12","390","86","11","18"
"1400000US41005022907","Census Tract 229.07, Clackamas County, Oregon","1492","80","31","27","0","12","11","16","20","22","188","97","0","12","98","66","90","78","259","101","31","47","198","93","30","29","194","89","9","15","97","50","88","73","332","97","0","12","271","84","61","60","488","104","0","12","477","102","11","17"
"1400000US41005023001","Census Tract 230.01, Clackamas County, Oregon","1251","70","30","29","0","12","20","24","10","17","48","35","0","12","26","24","22","25","111","54","0","12","65","41","46","35","164","82","0","12","82","44","82","71","160","67","0","12","160","67","0","12","738","104","0","12","729","104","9","13"
"1400000US41005023002","Census Tract 230.02, Clackamas County, Oregon","1440","59","70","63","0","12","59","61","11","17","131","73","0","12","103","66","28","32","98","69","10","15","26","25","62","64","128","63","0","12","109","59","19","21","267","75","0","12","257","75","10","15","746","94","0","12","737","95","9","14"
"1400000US41005023403","Census Tract 234.03, Clackamas County, Oregon","1973","119","61","51","0","17","39","44","22","29","83","57","0","17","66","50","17","29","259","104","5","7","210","93","44","44","268","118","0","17","201","107","67","72","503","130","0","17","496","131","7","12","799","157","0","17","783","156","16","25"
"1400000US41005023404","Census Tract 234.04, Clackamas County, Oregon","2332","144","97","60","0","17","97","60","0","17","233","120","0","17","128","88","105","88","318","113","15","23","167","80","136","74","172","82","0","17","121","66","51","43","574","162","0","17","550","156","24","28","938","163","0","17","925","163","13","21"
"1400000US41005023901","Census Tract 239.01, Clackamas County, Oregon","1855","119","72","57","0","17","40","29","32","45","105","78","0","17","51","52","54","54","109","61","0","17","75","56","34","23","218","82","0","17","201","82","17","18","385","111","8","14","324","95","53","50","966","140","10","15","883","151","73","50"
"1400000US41005023902","Census Tract 239.02, Clackamas County, Oregon","1892","137","65","42","0","17","40","30","25","29","286","130","0","17","219","123","67","56","267","105","0","17","147","68","120","76","295","152","0","17","170","123","125","89","424","141","0","17","388","127","36","35","555","116","0","17","460","106","95","70"
"1400000US41005024303","Census Tract 243.03, Clackamas County, Oregon","1164","152","21","23","0","12","21","23","0","12","131","77","0","12","86","68","45","36","136","75","10","16","86","56","40","50","150","75","0","12","106","59","44","47","243","100","10","16","210","96","23","27","483","128","0","12","451","127","32","38"
"1400000US41005024304","Census Tract 243.04, Clackamas County, Oregon","984","132","99","72","0","12","70","56","29","47","105","66","0","12","30","26","75","61","72","51","0","12","27","21","45","47","54","39","0","12","54","39","0","12","172","66","0","12","154","71","18","20","482","109","28","44","454","96","0","12"
"1400000US41005980000","Census Tract 9800, Clackamas County, Oregon","22","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","5","8","0","12","17","15","4","7","13","13","0","12"
"1400000US41071030400","Census Tract 304, Yamhill County, Oregon","2882","172","116","86","0","17","104","89","12","10","114","77","0","17","36","28","78","72","276","89","0","17","221","85","55","36","303","106","0","17","138","53","165","99","634","154","29","33","557","152","48","36","1439","165","8","9","1239","163","192","108"
"1400000US41071030701","Census Tract 307.01, Yamhill County, Oregon","3376","169","167","98","0","17","147","95","20","32","270","94","15","25","196","90","59","51","453","159","0","17","315","142","138","75","630","161","0","17","474","143","156","101","632","186","32","35","555","188","45","51","1224","172","0","17","1206","171","18","29"
"1400000US41071030801","Census Tract 308.01, Yamhill County, Oregon","2175","155","165","81","0","17","136","78","29","34","356","139","0","17","135","73","221","126","413","155","0","17","301","127","112","76","455","170","0","17","318","156","137","91","145","87","0","17","145","87","0","17","641","149","0","17","605","148","36","35"
"1400000US41071030502","Census Tract 305.02, Yamhill County, Oregon","1786","173","86","32","0","12","45","29","41","25","244","88","0","12","143","71","101","53","432","112","8","11","219","74","205","84","251","77","0","12","221","73","30","21","417","117","0","12","341","105","76","39","356","89","9","15","347","90","0","12"
"1400000US41071030802","Census Tract 308.02, Yamhill County, Oregon","1286","101","112","64","0","17","67","39","45","50","92","56","0","17","58","42","34","31","250","89","0","17","152","71","98","60","190","66","0","17","117","52","73","62","267","84","0","17","232","81","35","34","375","93","0","17","330","94","45","56"
"1400000US41071030900","Census Tract 309, Yamhill County, Oregon","1413","105","92","49","8","13","23","22","61","38","63","32","0","12","50","29","13","15","169","74","0","12","101","48","68","54","218","71","0","12","156","57","62","44","266","72","0","12","234","67","32","40","605","94","0","12","568","94","37","24"
"1400000US41071030202","Census Tract 302.02, Yamhill County, Oregon","2208","208","71","51","0","17","53","47","18","22","209","107","0","17","200","106","9","17","503","184","0","17","363","139","140","124","469","193","0","17","341","162","128","103","354","123","0","17","323","119","31","32","602","165","0","17","527","148","75","88"
"1400000US41001950300","Census Tract 9503, Baker County, Oregon","1122","96","126","59","0","12","63","43","63","46","160","51","8","14","95","41","57","33","209","88","2","3","123","72","84","54","191","75","2","4","164","75","25","21","193","50","0","12","135","42","58","34","243","66","0","12","216","63","27","20"
"1400000US41001950100","Census Tract 9501, Baker County, Oregon","1255","98","127","59","10","14","70","55","47","26","150","53","6","7","82","40","62","30","249","73","3","5","205","70","41","24","161","53","3","5","83","34","75","45","199","67","2","3","151","54","46","41","369","78","2","4","290","71","77","37"
"1400000US41001950400","Census Tract 9504, Baker County, Oregon","1231","120","15","16","0","12","8","13","7","11","169","74","0","12","95","61","74","44","265","78","0","12","112","47","153","70","264","90","6","8","147","57","111","72","216","78","0","12","191","74","25","25","302","88","0","12","299","86","3","6"
"1400000US41001950600","Census Tract 9506, Baker County, Oregon","925","95","63","38","7","10","21","18","35","30","86","39","0","12","48","22","38","34","183","48","0","12","95","36","88","36","205","66","0","12","179","60","26","17","191","61","0","12","171","58","20","16","197","54","0","12","171","44","26","29"
"1400000US41001950200","Census Tract 9502, Baker County, Oregon","1422","110","117","58","0","12","55","43","62","41","232","101","0","12","102","76","130","72","170","69","0","12","75","47","95","58","218","78","0","12","175","72","43","31","247","71","0","12","211","67","36","41","438","96","0","12","432","95","6","9"
"1400000US41001950500","Census Tract 9505, Baker County, Oregon","972","102","37","29","0","12","29","27","8","12","78","48","0","12","58","39","20","24","245","76","0","12","124","61","121","60","168","61","0","12","111","43","57","56","182","72","0","12","160","67","22","23","262","68","0","12","256","68","6","10"
"1400000US41033361100","Census Tract 3611, Josephine County, Oregon","4007","178","297","142","0","17","181","113","116","92","680","224","0","17","539","219","141","99","830","206","0","17","565","196","265","140","629","157","0","17","572","142","57","53","781","163","14","22","692","162","75","69","790","173","0","17","757","172","33","38"
"1400000US41033361300","Census Tract 3613, Josephine County, Oregon","3059","205","100","58","0","17","65","49","35","40","259","119","0","17","179","89","80","77","511","190","0","17","404","181","107","81","456","153","16","26","342","129","98","70","488","179","0","17","383","146","105","97","1245","220","0","17","1164","209","81","61"
"1400000US41033361400","Census Tract 3614, Josephine County, Oregon","1205","102","220","103","10","18","106","69","104","84","155","71","0","12","88","61","67","38","230","92","0","12","174","79","56","74","195","95","9","14","133","82","53","51","139","69","9","15","121","69","9","14","266","85","9","13","198","71","59","50"
"1400000US41033360701","Census Tract 3607.01, Josephine County, Oregon","1763","121","182","83","0","12","100","61","82","62","150","62","0","12","116","59","34","26","458","113","7","12","242","77","209","93","323","104","0","12","285","105","38","47","396","106","0","12","328","92","68","58","254","82","0","12","242","82","12","18"
"1400000US41033360300","Census Tract 3603, Josephine County, Oregon","2359","128","169","108","0","17","86","85","83","85","407","166","0","17","320","156","87","89","343","144","51","48","220","121","72","57","309","110","0","17","275","117","34","38","421","158","0","17","369","143","52","50","710","196","0","17","710","196","0","17"
"1400000US41033360400","Census Tract 3604, Josephine County, Oregon","1875","129","113","71","10","16","84","67","19","21","193","85","0","12","172","82","21","24","244","94","0","12","183","79","61","39","295","99","0","12","274","95","21","20","424","109","27","43","362","106","35","32","606","125","9","13","579","124","18","22"
"1400000US41047010503","Census Tract 105.03, Marion County, Oregon","1469","104","74","52","0","12","31","31","43","49","59","35","0","12","30","27","29","22","308","93","0","12","197","71","111","71","159","62","11","17","106","51","42","35","290","100","0","12","182","72","108","77","579","119","0","12","568","120","11","17"
"1400000US41047010701","Census Tract 107.01, Marion County, Oregon","2923","231","158","97","0","17","60","39","98","88","398","159","0","17","313","149","85","59","326","106","0","17","217","95","109","80","327","148","0","17","287","144","40","36","646","159","0","17","594","159","52","52","1068","202","0","17","1033","203","35","33"
"1400000US41047001503","Census Tract 15.03, Marion County, Oregon","1739","98","196","66","0","12","122","57","74","42","257","106","0","12","188","87","69","65","330","84","0","12","215","76","115","62","217","83","0","12","217","83","0","12","349","104","0","12","313","101","36","28","390","106","10","15","348","106","32","29"
"1400000US41047001601","Census Tract 16.01, Marion County, Oregon","2715","162","27","45","0","17","27","45","0","17","224","154","0","17","209","152","15","23","429","162","0","17","265","132","164","132","349","160","0","17","292","154","57","51","791","179","0","17","649","150","142","112","895","171","0","17","855","148","40","69"
"1400000US41033361200","Census Tract 3612, Josephine County, Oregon","2905","170","344","147","15","24","223","125","106","83","303","156","0","17","186","115","117","101","500","176","0","17","277","110","223","124","545","152","0","17","428","136","117","88","634","183","33","45","528","164","73","91","579","133","0","17","564","132","15","23"
"1400000US41033360100","Census Tract 3601, Josephine County, Oregon","899","79","115","61","0","12","52","40","63","49","85","44","0","12","78","41","7","10","319","85","0","12","182","67","137","69","92","55","0","12","86","54","6","9","105","53","0","12","78","60","27","22","183","60","6","9","164","59","13","15"
"1400000US41033360900","Census Tract 3609, Josephine County, Oregon","1186","140","13","20","0","12","13","20","0","12","189","88","16","24","59","41","114","76","311","96","0","12","193","73","118","67","177","92","0","12","170","89","7","12","208","87","0","12","208","87","0","12","288","82","0","12","281","81","7","18"
"1400000US41033360600","Census Tract 3606, Josephine County, Oregon","2596","162","239","164","0","17","106","84","133","131","257","115","0","17","139","85","118","84","360","123","0","17","235","105","125","74","500","149","0","17","375","134","125","91","557","180","0","17","424","153","133","97","683","180","0","17","662","172","21","26"
"1400000US41033360702","Census Tract 3607.02, Josephine County, Oregon","2661","175","242","151","0","17","144","122","98","67","384","138","0","17","199","80","185","116","457","148","0","17","411","141","46","40","360","135","0","17","296","120","64","80","601","177","0","17","546","176","55","53","617","193","0","17","554","176","63","80"
"1400000US41033361000","Census Tract 3610, Josephine County, Oregon","2090","136","129","96","0","17","72","56","57","80","250","97","0","17","177","87","73","50","238","87","0","17","179","74","59","45","449","144","0","17","319","118","130","92","425","106","6","10","393","102","26","26","599","126","0","17","535","113","64","59"
"1400000US41033361500","Census Tract 3615, Josephine County, Oregon","1097","106","95","52","0","12","63","44","32","36","112","80","0","12","31","29","81","74","288","109","11","17","209","87","68","62","139","66","14","19","87","52","38","39","246","72","5","8","216","67","25","29","217","77","0","12","199","74","18","22"
