"GEO_ID","NAME","B28005_001E","B28005_001M","B28005_002E","B28005_002M","B28005_003E","B28005_003M","B28005_004E","B28005_004M","B28005_005E","B28005_005M","B28005_006E","B28005_006M","B28005_007E","B28005_007M","B28005_008E","B28005_008M","B28005_009E","B28005_009M","B28005_010E","B28005_010M","B28005_011E","B28005_011M","B28005_012E","B28005_012M","B28005_013E","B28005_013M","B28005_014E","B28005_014M","B28005_015E","B28005_015M","B28005_016E","B28005_016M","B28005_017E","B28005_017M","B28005_018E","B28005_018M","B28005_019E","B28005_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Under 18 years","Margin of Error!!Total!!Under 18 years","Estimate!!Total!!Under 18 years!!Has a computer","Margin of Error!!Total!!Under 18 years!!Has a computer","Estimate!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!Under 18 years!!No computer","Margin of Error!!Total!!Under 18 years!!No computer","Estimate!!Total!!18 to 64 years","Margin of Error!!Total!!18 to 64 years","Estimate!!Total!!18 to 64 years!!Has a computer","Margin of Error!!Total!!18 to 64 years!!Has a computer","Estimate!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!18 to 64 years!!No computer","Margin of Error!!Total!!18 to 64 years!!No computer","Estimate!!Total!!65 years and over","Margin of Error!!Total!!65 years and over","Estimate!!Total!!65 years and over!!Has a computer","Margin of Error!!Total!!65 years and over!!Has a computer","Estimate!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Estimate!!Total!!65 years and over!!No computer","Margin of Error!!Total!!65 years and over!!No computer"
"1400000US41033360701","Census Tract 3607.01, Josephine County, Oregon","4287","298","1180","191","1180","191","0","12","1029","214","151","114","0","12","2608","230","2449","239","15","23","1999","306","435","215","159","75","499","74","448","83","0","12","415","92","33","39","51","30"
"1400000US41033360300","Census Tract 3603, Josephine County, Oregon","5716","423","1059","237","1059","237","0","17","1035","234","24","37","0","17","3207","386","3077","377","33","39","2925","381","119","91","130","103","1450","269","1350","278","52","63","1203","227","95","93","100","89"
"1400000US41033360400","Census Tract 3604, Josephine County, Oregon","4636","451","778","176","764","175","0","12","764","175","0","12","14","22","2407","292","2306","302","19","30","2262","303","25","29","101","68","1451","170","1320","167","72","91","1218","149","30","34","131","60"
"1400000US41047010503","Census Tract 105.03, Marion County, Oregon","4306","409","1076","234","1076","234","0","12","911","250","165","153","0","12","2591","290","2470","268","15","24","2024","260","431","281","121","134","639","76","526","79","11","17","473","82","42","31","113","61"
"1400000US41047010701","Census Tract 107.01, Marion County, Oregon","8237","218","2520","247","2520","247","0","17","2328","250","192","195","0","17","4641","298","4575","302","0","17","4362","309","213","138","66","56","1076","140","869","144","0","17","774","142","95","71","207","125"
"1400000US41047001503","Census Tract 15.03, Marion County, Oregon","4715","362","1304","220","1291","222","21","31","1145","198","125","85","13","20","2832","268","2660","255","13","19","2421","268","226","127","172","102","579","87","456","91","10","15","381","77","65","59","123","65"
"1400000US41047001601","Census Tract 16.01, Marion County, Oregon","8097","600","2279","245","2091","222","0","17","1967","276","124","188","188","211","4531","474","4317","451","0","17","4049","401","268","275","214","190","1287","196","1079","162","0","17","1019","163","60","47","208","144"
"1400000US41033361200","Census Tract 3612, Josephine County, Oregon","7270","524","1784","311","1634","326","0","17","1548","327","86","93","150","160","4177","425","3602","452","15","24","3344","494","243","159","575","317","1309","295","1142","265","66","74","1021","252","55","48","167","119"
"1400000US41033360100","Census Tract 3601, Josephine County, Oregon","2089","249","338","142","318","145","0","12","300","139","18","30","20","33","1113","199","1001","197","0","12","890","195","111","61","112","82","638","155","528","142","12","19","459","135","57","59","110","77"
"1400000US41033360900","Census Tract 3609, Josephine County, Oregon","2637","303","389","129","348","145","0","12","291","140","57","98","41","53","1490","198","1347","214","0","12","1185","216","162","144","143","111","758","143","698","139","0","12","646","137","52","36","60","54"
"1400000US41033360600","Census Tract 3606, Josephine County, Oregon","5926","474","1315","235","1315","235","0","17","1239","231","76","85","0","17","3344","318","3229","326","0","17","2851","314","378","162","115","137","1267","160","962","187","0","17","803","185","159","150","305","117"
"1400000US41033360702","Census Tract 3607.02, Josephine County, Oregon","5726","471","1207","289","1128","318","0","17","1128","318","0","17","79","132","3292","396","3059","405","0","17","3029","402","30","37","233","168","1227","186","935","197","0","17","710","153","225","173","292","141"
"1400000US41033361000","Census Tract 3610, Josephine County, Oregon","5138","368","744","177","744","177","0","17","730","178","14","25","0","17","2826","313","2643","326","12","20","2478","304","153","105","183","115","1568","168","1388","175","0","17","1281","183","107","96","180","85"
"1400000US41033361500","Census Tract 3615, Josephine County, Oregon","2540","279","471","169","442","163","0","12","409","163","33","50","29","46","1364","187","1208","191","24","26","1134","195","50","43","156","97","705","121","549","120","39","42","478","118","32","34","156","92"
"1400000US41033361600","Census Tract 3616, Josephine County, Oregon","7812","692","1086","254","1086","254","0","17","1043","256","43","44","0","17","4333","545","4111","553","14","23","3743","578","354","207","222","99","2393","343","1902","360","38","35","1531","347","333","180","491","208"
"1400000US41033360800","Census Tract 3608, Josephine County, Oregon","5255","502","886","175","886","175","0","17","872","178","14","24","0","17","2909","449","2780","438","0","17","2364","371","416","292","129","104","1460","265","1259","252","0","17","1201","251","58","80","201","131"
"1400000US41033360500","Census Tract 3605, Josephine County, Oregon","5833","409","1521","274","1521","274","0","17","1206","299","315","255","0","17","3213","320","3169","323","43","52","2695","305","431","320","44","71","1099","159","909","185","13","22","737","186","159","106","190","113"
"1400000US41035970200","Census Tract 9702, Klamath County, Oregon","5273","588","1178","303","1131","295","0","17","890","281","241","126","47","66","2690","383","2398","353","15","24","1821","354","562","207","292","178","1405","247","1120","229","40","35","880","217","200","96","285","116"
"1400000US41035970800","Census Tract 9708, Klamath County, Oregon","2275","173","415","93","410","91","0","12","410","91","0","12","5","9","1374","110","1321","117","8","12","1269","128","44","46","53","38","486","83","402","81","6","10","369","82","27","21","84","38"
"1400000US41035971600","Census Tract 9716, Klamath County, Oregon","3390","291","875","177","744","203","0","12","665","200","79","85","131","106","2104","229","1786","268","0","12","1601","274","185","148","318","157","411","93","290","77","0","12","211","74","79","51","121","62"
"1400000US41035971200","Census Tract 9712, Klamath County, Oregon","2480","269","670","171","616","175","0","12","508","181","108","107","54","70","1452","148","1334","161","0","12","1105","159","229","160","118","78","358","89","238","74","0","12","198","69","40","35","120","66"
"1400000US41035971300","Census Tract 9713, Klamath County, Oregon","5037","597","1190","318","1190","318","0","17","1016","315","174","157","0","17","2758","345","2670","357","0","17","2378","369","292","146","88","71","1089","208","936","199","0","17","906","203","30","34","153","79"
"1400000US41035970600","Census Tract 9706, Klamath County, Oregon","1662","204","415","105","395","104","0","12","335","96","60","54","20","41","987","140","884","140","0","12","796","145","88","59","103","86","260","75","177","66","0","12","151","59","26","27","83","46"
"1400000US41035970900","Census Tract 9709, Klamath County, Oregon","4328","352","826","202","802","207","0","12","730","182","72","98","24","37","2429","231","2373","230","18","29","2174","233","181","117","56","51","1073","122","943","108","0","12","936","108","7","12","130","81"
"1400000US41035971900","Census Tract 9719, Klamath County, Oregon","3765","316","1003","159","896","170","0","12","767","205","129","173","107","107","2408","239","2172","267","0","12","2035","278","137","93","236","131","354","65","273","70","0","12","190","64","83","70","81","49"
"1400000US41035972000","Census Tract 9720, Klamath County, Oregon","3911","283","696","113","696","113","0","12","673","121","23","40","0","12","2352","235","2261","263","0","12","2161","253","100","113","91","76","863","127","608","102","0","12","565","103","43","40","255","99"
"1400000US41035970100","Census Tract 9701, Klamath County, Oregon","3096","479","420","176","400","174","0","12","323","188","77","75","20","31","1801","326","1667","318","0","12","1222","310","445","190","134","125","875","165","769","152","14","22","583","148","172","116","106","62"
"1400000US41035970400","Census Tract 9704, Klamath County, Oregon","1385","262","302","140","302","140","0","12","228","137","74","53","0","12","761","141","752","140","0","12","630","141","122","63","9","12","322","60","264","58","0","12","224","56","40","38","58","33"
"1400000US41035971400","Census Tract 9714, Klamath County, Oregon","5391","393","1473","192","1473","192","0","17","1473","192","0","17","0","17","2945","275","2869","278","0","17","2831","279","38","50","76","97","973","95","728","159","0","17","696","165","32","39","245","130"
"1400000US41035971500","Census Tract 9715, Klamath County, Oregon","4203","344","974","158","974","158","0","12","771","196","203","109","0","12","2461","304","2408","308","0","12","1897","283","511","164","53","44","768","128","521","130","10","15","419","133","92","50","247","85"
"1400000US41035971800","Census Tract 9718, Klamath County, Oregon","2336","301","409","141","409","141","0","12","409","141","0","12","0","12","1682","248","1495","246","0","12","1454","247","41","35","187","85","245","59","203","62","0","12","197","62","6","12","42","36"
"1400000US41035970300","Census Tract 9703, Klamath County, Oregon","2841","319","497","132","497","132","0","12","497","132","0","12","0","12","1390","226","1321","223","0","12","1230","225","91","65","69","57","954","178","857","189","0","12","782","188","75","61","97","62"
"1400000US41035970500","Census Tract 9705, Klamath County, Oregon","1535","187","276","83","268","82","0","12","238","71","30","49","8","14","817","121","767","109","12","17","632","111","123","72","50","43","442","81","383","84","0","12","321","85","62","47","59","33"
"1400000US41035971100","Census Tract 9711, Klamath County, Oregon","5076","394","1272","226","1272","226","0","17","1095","286","177","182","0","17","2885","236","2845","232","0","17","2604","281","241","150","40","38","919","149","640","162","0","17","607","158","33","52","279","136"
"1400000US41035970700","Census Tract 9707, Klamath County, Oregon","1952","213","356","111","321","102","0","12","304","101","17","19","35","35","1226","138","1122","138","0","12","951","137","171","78","104","67","370","90","296","84","0","12","252","78","44","34","74","47"
"1400000US41035971700","Census Tract 9717, Klamath County, Oregon","2948","312","514","214","511","214","0","12","429","179","82","124","3","6","1953","180","1840","204","0","12","1721","221","119","78","113","87","481","86","391","80","0","12","391","80","0","12","90","69"
"1400000US41035971000","Census Tract 9710, Klamath County, Oregon","2361","212","589","126","548","121","8","14","404","98","136","105","41","45","1307","139","1222","167","48","56","1028","161","146","99","85","63","465","89","374","76","0","12","374","76","0","12","91","51"
"1400000US41059950500","Census Tract 9505, Umatilla County, Oregon","4661","303","1336","191","1336","191","0","12","1162","224","174","163","0","12","2370","233","2329","232","0","12","2178","256","151","87","41","28","955","147","677","138","0","12","621","138","56","54","278","118"
