"GEO_ID","NAME","B28008_001E","B28008_001M","B28008_002E","B28008_002M","B28008_003E","B28008_003M","B28008_004E","B28008_004M","B28008_005E","B28008_005M","B28008_006E","B28008_006M","B28008_007E","B28008_007M","B28008_008E","B28008_008M","B28008_009E","B28008_009M","B28008_010E","B28008_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Has a computer","Margin of Error!!Total!!Has a computer","Estimate!!Total!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Has a computer!!With a broadband subscription","Margin of Error!!Total!!Has a computer!!With a broadband subscription","Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription","Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!With a cellular data plan","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!With a cellular data plan","Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!Without a cellular data plan","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!Without a cellular data plan","Estimate!!Total!!Has a computer!!With a broadband subscription!!Cellular data plan alone or with dial-up","Margin of Error!!Total!!Has a computer!!With a broadband subscription!!Cellular data plan alone or with dial-up","Estimate!!Total!!Has a computer!!Without Internet subscription","Margin of Error!!Total!!Has a computer!!Without Internet subscription","Estimate!!Total!!No Computer","Margin of Error!!Total!!No Computer"
"1400000US41051004500","Census Tract 45, Multnomah County, Oregon","2814","278","2791","275","0","12","2612","267","2446","257","2163","258","283","121","166","94","179","132","23","35"
"1400000US41051005000","Census Tract 50, Multnomah County, Oregon","3326","241","3275","237","0","12","3119","252","2889","256","2503","257","386","131","230","116","156","66","51","38"
"1400000US41051006100","Census Tract 61, Multnomah County, Oregon","2544","170","2516","176","0","12","2397","188","2242","206","1933","219","309","101","155","124","119","102","28","45"
"1400000US41051006200","Census Tract 62, Multnomah County, Oregon","3131","186","3046","193","0","12","2925","211","2583","261","2211","284","372","158","342","296","121","90","85","70"
"1400000US41051006601","Census Tract 66.01, Multnomah County, Oregon","2517","125","2387","137","0","12","2351","148","2317","155","1821","194","496","158","34","39","36","41","130","81"
"1400000US41051010405","Census Tract 104.05, Multnomah County, Oregon","6027","514","5690","529","0","17","4909","693","4019","603","3416","636","603","251","890","550","781","424","337","154"
"1400000US41051001701","Census Tract 17.01, Multnomah County, Oregon","7222","973","7118","995","0","17","6850","1006","6153","1083","4337","807","1816","968","697","284","268","173","104","86"
"1400000US41051006602","Census Tract 66.02, Multnomah County, Oregon","5782","362","5679","369","0","17","5048","436","4747","465","3946","524","801","333","301","206","631","415","103","73"
"1400000US41051009502","Census Tract 95.02, Multnomah County, Oregon","3852","374","3619","424","0","12","3413","406","3191","398","2046","368","1145","289","222","174","206","127","233","132"
"1400000US41051010407","Census Tract 104.07, Multnomah County, Oregon","5579","461","5203","476","0","17","4729","402","4530","447","3870","468","660","260","199","128","474","357","376","255"
"1400000US41051002000","Census Tract 20, Multnomah County, Oregon","6089","352","6044","353","0","17","5797","387","5554","409","4743","434","811","273","243","118","247","136","45","47"
"1400000US41067031703","Census Tract 317.03, Washington County, Oregon","5139","353","5129","353","0","17","4837","381","4440","319","3121","421","1319","401","397","238","292","202","10","17"
"1400000US41067031805","Census Tract 318.05, Washington County, Oregon","7608","393","7557","393","0","17","7503","397","7339","423","6101","620","1238","516","164","148","54","72","51","67"
"1400000US41067032103","Census Tract 321.03, Washington County, Oregon","10593","434","10245","451","0","19","9890","526","9410","530","7340","710","2070","590","480","249","355","232","348","173"
"1400000US41067030300","Census Tract 303, Washington County, Oregon","4615","219","4450","239","0","12","4244","239","4061","246","3324","290","737","220","183","83","206","120","165","90"
"1400000US41067032603","Census Tract 326.03, Washington County, Oregon","7407","517","7325","535","0","17","6389","649","6128","702","5163","745","965","366","261","176","936","521","82","92"
"1400000US41067032800","Census Tract 328, Washington County, Oregon","1135","247","1046","241","0","12","1008","233","918","229","632","232","286","129","90","52","38","35","89","86"
"1400000US41067030803","Census Tract 308.03, Washington County, Oregon","5030","319","4808","336","97","155","4394","383","4117","420","3025","399","1092","301","277","201","317","170","222","120"
"1400000US41067031003","Census Tract 310.03, Washington County, Oregon","7353","523","7323","523","0","17","6912","598","6443","609","4803","671","1640","476","469","361","411","398","30","35"
"1400000US41067031006","Census Tract 310.06, Washington County, Oregon","6780","548","6721","552","15","25","6250","643","5517","649","4002","557","1515","475","733","450","456","344","59","56"
"1400000US41067031706","Census Tract 317.06, Washington County, Oregon","5946","440","5838","434","0","17","5451","479","5064","522","3776","564","1288","502","387","253","387","242","108","101"
"1400000US41067031610","Census Tract 316.10, Washington County, Oregon","8500","467","8374","491","0","17","8253","502","7724","654","6698","745","1026","307","529","395","121","105","126","74"
"1400000US41067032300","Census Tract 323, Washington County, Oregon","6116","377","6068","380","107","128","5905","427","5378","435","4017","518","1361","367","527","262","56","63","48","38"
"1400000US41067032606","Census Tract 326.06, Washington County, Oregon","6150","674","5708","783","0","17","4833","851","4692","879","3740","856","952","404","141","152","875","699","442","228"
"1400000US41067032901","Census Tract 329.01, Washington County, Oregon","6502","379","6211","392","0","17","5470","474","5002","491","3681","576","1321","509","468","196","741","316","291","164"
"1400000US41067030402","Census Tract 304.02, Washington County, Oregon","4929","595","4761","620","89","140","4574","620","4341","610","3658","632","683","290","233","210","98","86","168","107"
"1400000US41067030501","Census Tract 305.01, Washington County, Oregon","4748","403","4365","542","0","17","4187","535","4081","545","3446","557","635","202","106","95","178","196","383","348"
"1400000US41067030700","Census Tract 307, Washington County, Oregon","1229","137","1165","143","0","12","1012","142","819","130","630","121","189","107","193","105","153","83","64","31"
"1400000US41067031504","Census Tract 315.04, Washington County, Oregon","6710","514","6676","518","0","17","6583","534","6322","624","4931","591","1391","497","261","197","93","140","34","37"
"1400000US41067031612","Census Tract 316.12, Washington County, Oregon","4122","604","4099","607","0","12","4008","625","3510","611","3058","658","452","197","498","404","91","81","23","26"
"1400000US41067031506","Census Tract 315.06, Washington County, Oregon","3865","197","3674","203","0","12","3597","217","3353","276","2628","275","725","194","244","194","77","58","191","167"
"1400000US41067031609","Census Tract 316.09, Washington County, Oregon","12545","808","12355","826","0","19","11622","867","10639","964","8436","1002","2203","527","983","630","733","309","190","125"
"1400000US41067031705","Census Tract 317.05, Washington County, Oregon","5168","334","4872","338","9","15","4654","376","4140","420","3175","437","965","332","514","260","209","199","296","165"
"1400000US41067030600","Census Tract 306, Washington County, Oregon","5343","423","5033","435","13","21","4578","489","4425","496","3179","542","1246","407","153","120","442","227","310","175"
"1400000US41067031004","Census Tract 310.04, Washington County, Oregon","7330","331","7067","347","0","17","6640","406","6140","453","4908","460","1232","405","500","284","427","291","263","113"
"1400000US41067031100","Census Tract 311, Washington County, Oregon","2847","291","2705","324","29","39","2471","344","1838","316","1357","245","481","189","633","398","205","133","142","112"
"1400000US41067031403","Census Tract 314.03, Washington County, Oregon","5117","428","5029","442","7","12","4797","445","4748","432","3397","545","1351","406","49","44","225","111","88","68"
"1400000US41067031507","Census Tract 315.07, Washington County, Oregon","5968","457","5764","503","0","17","5632","521","5402","572","4193","665","1209","394","230","162","132","92","204","143"
"1400000US41067031509","Census Tract 315.09, Washington County, Oregon","5146","276","5036","265","14","22","4753","302","4590","287","3732","350","858","244","163","145","269","170","110","68"
"1400000US41067032902","Census Tract 329.02, Washington County, Oregon","7354","330","7273","334","14","21","6958","376","5781","762","3802","792","1979","777","1177","713","301","211","81","83"
"1400000US41067031704","Census Tract 317.04, Washington County, Oregon","8969","390","8915","397","64","90","8644","524","8376","564","6628","653","1748","550","268","230","207","302","54","66"
"1400000US41067033000","Census Tract 330, Washington County, Oregon","5939","391","5639","416","29","46","4816","489","4321","510","2745","432","1576","464","495","306","794","369","300","127"
"1400000US41067033600","Census Tract 336, Washington County, Oregon","2335","195","2208","196","62","65","1729","175","1513","178","986","200","527","123","216","103","417","251","127","47"
"1400000US41051005600","Census Tract 56, Multnomah County, Oregon","4920","484","4715","495","172","225","3181","516","2775","450","1954","362","821","279","406","338","1362","554","205","88"
"1400000US41051006801","Census Tract 68.01, Multnomah County, Oregon","2471","128","2386","153","6","9","2329","154","2195","153","1844","186","351","135","134","91","51","47","85","51"
"1400000US41051009501","Census Tract 95.01, Multnomah County, Oregon","4652","340","4212","376","18","31","3937","429","3735","418","3065","414","670","208","202","85","257","247","440","264"
"1400000US41051009400","Census Tract 94, Multnomah County, Oregon","6588","318","6213","369","27","45","5661","390","5257","461","3855","485","1402","364","404","235","525","255","375","155"
"1400000US41061970300","Census Tract 9703, Union County, Oregon","2365","155","2190","178","2","3","2008","169","1855","173","1187","180","668","132","153","61","180","69","175","80"
"1400000US41061970700","Census Tract 9707, Union County, Oregon","3069","278","2785","284","0","12","2372","327","2186","338","1828","330","358","131","186","113","413","219","284","129"
"1400000US41061970800","Census Tract 9708, Union County, Oregon","3717","303","3445","329","57","47","3164","348","2653","334","1675","383","978","242","511","199","224","196","272","94"
"1400000US41061970600","Census Tract 9706, Union County, Oregon","3728","305","3565","324","26","28","3324","299","2902","318","2117","341","785","231","422","152","215","153","163","87"
"1400000US41061970200","Census Tract 9702, Union County, Oregon","3198","260","2860","280","0","12","2571","281","2263","267","1381","277","882","196","308","128","289","157","338","133"
"1400000US41061970500","Census Tract 9705, Union County, Oregon","3298","252","3171","268","37","57","2845","346","2345","302","1444","321","901","243","500","285","289","180","127","87"
"1400000US41061970100","Census Tract 9701, Union County, Oregon","3087","245","2750","258","58","31","2542","278","2034","261","1141","196","893","214","508","213","150","64","337","98"
"1400000US41061970400","Census Tract 9704, Union County, Oregon","2796","189","2622","200","16","28","2439","193","2192","241","1233","274","959","259","247","136","167","126","174","104"
"1400000US41067031005","Census Tract 310.05, Washington County, Oregon","5770","595","5724","591","15","24","5443","641","4939","823","4218","779","721","426","504","413","266","194","46","44"
"1400000US41067031402","Census Tract 314.02, Washington County, Oregon","2964","313","2943","310","0","12","2877","314","2635","389","2055","400","580","214","242","148","66","53","21","22"
"1400000US41067031404","Census Tract 314.04, Washington County, Oregon","5624","342","5526","348","12","19","5288","389","4899","571","4055","602","844","245","389","402","226","222","98","71"
"1400000US41067032200","Census Tract 322, Washington County, Oregon","7885","488","7710","513","13","22","7602","518","7216","525","5562","667","1654","493","386","230","95","90","175","102"
"1400000US41067031508","Census Tract 315.08, Washington County, Oregon","9074","490","8986","495","0","17","8933","506","8621","484","7003","620","1618","455","312","170","53","68","88","73"
"1400000US41067031511","Census Tract 315.11, Washington County, Oregon","3172","282","3089","294","0","12","2837","289","2704","290","2101","317","603","153","133","95","252","270","83","96"
"1400000US41067031806","Census Tract 318.06, Washington County, Oregon","5922","337","5527","381","19","31","5442","376","5385","375","4038","433","1347","455","57","45","66","70","395","366"
"1400000US41067033200","Census Tract 332, Washington County, Oregon","6086","541","5732","562","162","248","4546","646","4039","636","2956","549","1083","567","507","354","1024","614","354","210"
"1400000US41067031300","Census Tract 313, Washington County, Oregon","7472","563","6877","585","0","17","6131","658","4747","659","3222","587","1525","553","1384","648","746","372","595","465"
"1400000US41067032001","Census Tract 320.01, Washington County, Oregon","5058","362","4857","397","0","17","4703","384","4540","396","3671","400","869","360","163","129","154","153","201","129"
"1400000US41067031904","Census Tract 319.04, Washington County, Oregon","2949","231","2936","231","0","12","2847","249","2644","261","2000","293","644","226","203","151","89","108","13","19"
"1400000US41067030900","Census Tract 309, Washington County, Oregon","5244","589","4999","622","72","75","4396","572","3797","672","2775","532","1022","502","599","405","531","481","245","114"
"1400000US41067031512","Census Tract 315.12, Washington County, Oregon","8077","442","7947","455","0","17","7499","609","7019","662","5805","751","1214","417","480","443","448","352","130","69"
"1400000US41049970200","Census Tract 9702, Morrow County, Oregon","2791","276","2634","280","0","12","2420","284","2171","284","1320","241","851","188","249","92","214","94","157","55"
"1400000US41049970100","Census Tract 9701, Morrow County, Oregon","8373","279","7612","386","97","74","6366","412","4964","497","3282","477","1682","444","1402","315","1149","312","761","272"
"1400000US41007951200","Census Tract 9512, Clatsop County, Oregon","3110","195","2940","212","16","19","2646","204","2201","257","1681","268","520","142","445","177","278","121","170","91"
"1400000US41007951300","Census Tract 9513, Clatsop County, Oregon","2388","217","2228","221","14","21","2153","218","2102","209","1422","238","680","175","51","42","61","46","160","78"
"1400000US41007950500","Census Tract 9505, Clatsop County, Oregon","4634","234","4467","245","19","29","4261","246","4118","259","3168","318","950","246","143","81","187","85","167","93"
"1400000US41007950200","Census Tract 9502, Clatsop County, Oregon","3390","244","3144","259","0","12","2939","265","2708","263","1871","303","837","240","231","110","205","131","246","87"
"1400000US41007950300","Census Tract 9503, Clatsop County, Oregon","2761","219","2456","226","25","40","2275","227","2186","232","1550","280","636","217","89","76","156","120","305","140"
"1400000US41007950600","Census Tract 9506, Clatsop County, Oregon","3317","359","2852","369","21","32","2561","368","2419","373","1377","332","1042","369","142","119","270","169","465","279"
"1400000US41007950900","Census Tract 9509, Clatsop County, Oregon","4384","300","3708","362","0","12","3508","346","3349","340","2374","430","975","413","159","157","200","112","676","300"
"1400000US41007950100","Census Tract 9501, Clatsop County, Oregon","3357","210","3286","217","0","12","3138","229","2797","296","1880","329","917","264","341","238","148","70","71","42"
"1400000US41007950700","Census Tract 9507, Clatsop County, Oregon","2048","205","1915","207","0","12","1786","192","1680","186","1280","177","400","101","106","54","129","82","133","64"
"1400000US41007950400","Census Tract 9504, Clatsop County, Oregon","3838","327","3617","333","0","12","3416","358","2978","399","1800","371","1178","371","438","262","201","150","221","110"
"1400000US41007951100","Census Tract 9511, Clatsop County, Oregon","4533","424","4145","482","0","12","3750","513","3348","459","2642","459","706","253","402","286","395","197","388","188"
"1400000US41011000200","Census Tract 2, Coos County, Oregon","2707","355","2472","346","11","17","2095","397","2015","379","1342","369","673","258","80","69","366","188","235","131"
"1400000US41011000100","Census Tract 1, Coos County, Oregon","5155","504","4767","520","175","197","4208","584","3520","423","1954","385","1566","368","688","590","384","216","388","159"
"1400000US41011000700","Census Tract 7, Coos County, Oregon","7416","647","6912","676","0","17","6003","703","5586","754","3725","752","1861","441","417","305","909","415","504","165"
"1400000US41011001000","Census Tract 10, Coos County, Oregon","7354","789","6485","838","48","75","5568","894","4862","864","3071","860","1791","503","706","414","869","431","869","300"
"1400000US41011001100","Census Tract 11, Coos County, Oregon","5713","478","5084","469","35","39","4294","476","3330","465","2089","494","1241","307","964","332","755","270","629","196"
"1400000US41011000600","Census Tract 6, Coos County, Oregon","2598","294","2440","296","0","12","2182","310","2063","332","1438","274","625","229","119","99","258","135","158","67"
"1400000US41011000800","Census Tract 8, Coos County, Oregon","3370","393","3014","436","0","12","2874","442","2647","432","1753","346","894","375","227","267","140","109","356","133"
"1400000US41011000300","Census Tract 3, Coos County, Oregon","3076","221","2753","251","32","37","2602","261","2354","243","1468","294","886","255","248","180","119","68","323","157"
"1400000US41011000400","Census Tract 4, Coos County, Oregon","6424","239","6034","310","0","17","5879","320","5535","358","4044","483","1491","370","344","191","155","76","390","185"
"1400000US41011000502","Census Tract 5.02, Coos County, Oregon","2806","284","2397","354","0","12","2112","393","1921","362","1277","314","644","247","191","156","285","147","409","220"
"1400000US41011000900","Census Tract 9, Coos County, Oregon","6943","715","6258","703","40","48","5191","720","4590","724","3229","670","1361","567","601","308","1027","447","685","201"
"1400000US41015950100","Census Tract 9501, Curry County, Oregon","2630","304","2312","294","11","18","1983","308","1633","294","836","262","797","212","350","195","318","120","318","127"
"1400000US41015950200","Census Tract 9502, Curry County, Oregon","5697","544","5367","550","0","17","5036","574","4180","664","2482","599","1698","547","856","461","331","201","330","143"
"1400000US41015950301","Census Tract 9503.01, Curry County, Oregon","4578","491","4230","527","62","53","4093","542","3410","542","2261","524","1149","403","683","351","75","69","348","177"
"1400000US41015950400","Census Tract 9504, Curry County, Oregon","4943","466","4253","531","90","101","3657","563","2968","490","1599","487","1369","389","689","381","506","206","690","232"
"1400000US41015950302","Census Tract 9503.02, Curry County, Oregon","4381","334","3972","357","46","59","3696","344","3561","346","2597","384","964","301","135","109","230","162","409","158"
"1400000US41021960100","Census Tract 9601, Gilliam County, Oregon","1885","147","1660","169","31","28","1471","183","1341","197","618","139","723","156","130","79","158","64","225","64"
"1400000US41027950100","Census Tract 9501, Hood River County, Oregon","3961","428","3673","461","10","15","3279","430","2811","389","1862","320","949","289","468","351","384","265","288","188"
"1400000US41027950200","Census Tract 9502, Hood River County, Oregon","6836","501","6452","561","0","17","5897","584","5585","612","4216","667","1369","416","312","208","555","315","384","265"
"1400000US41027950300","Census Tract 9503, Hood River County, Oregon","5847","279","5388","394","0","17","5061","412","4762","423","3667","426","1095","353","299","240","327","201","459","325"
"1400000US41027950400","Census Tract 9504, Hood River County, Oregon","5485","595","4843","578","70","60","4505","592","4178","570","2389","570","1789","488","327","208","268","182","642","335"
"1400000US41037960200","Census Tract 9602, Lake County, Oregon","4505","234","3773","279","0","17","3376","316","3111","289","2253","353","858","253","265","144","397","160","732","207"
"1400000US41051000402","Census Tract 4.02, Multnomah County, Oregon","3484","333","3419","325","8","13","3327","326","3075","338","2315","383","760","235","252","171","84","73","65","50"
"1400000US41037960100","Census Tract 9601, Lake County, Oregon","2736","225","2485","249","6","6","1630","213","1511","211","637","160","874","195","119","54","849","244","251","83"
"1400000US41051000301","Census Tract 3.01, Multnomah County, Oregon","4608","468","4468","467","0","17","4338","491","3847","458","3119","482","728","339","491","275","130","96","140","71"
"1400000US41051000200","Census Tract 2, Multnomah County, Oregon","6215","355","5682","387","0","17","5413","398","5064","421","4108","455","956","313","349","213","269","156","533","175"
"1400000US41051001102","Census Tract 11.02, Multnomah County, Oregon","1623","133","1561","136","0","12","1517","139","1405","169","1008","177","397","123","112","78","44","28","62","56"
"1400000US41051001500","Census Tract 15, Multnomah County, Oregon","3580","223","3523","232","0","12","3427","239","3337","240","2774","291","563","212","90","73","96","66","57","38"
"1400000US41051002801","Census Tract 28.01, Multnomah County, Oregon","2973","185","2924","188","0","12","2898","188","2824","197","2291","248","533","196","74","66","26","23","49","33"
"1400000US41051000502","Census Tract 5.02, Multnomah County, Oregon","5227","369","4778","375","10","16","4636","372","4303","393","3228","450","1075","361","333","219","132","84","449","178"
"1400000US41051000802","Census Tract 8.02, Multnomah County, Oregon","4969","414","4894","418","0","12","4707","447","4048","391","3618","391","430","201","659","385","187","117","75","58"
"1400000US41051001000","Census Tract 10, Multnomah County, Oregon","6058","497","5975","494","82","112","5522","492","5339","501","4647","588","692","367","183","112","371","228","83","60"
"1400000US41051001101","Census Tract 11.01, Multnomah County, Oregon","2284","193","2100","200","0","12","1923","214","1696","198","1427","205","269","116","227","96","177","64","184","65"
"1400000US41051001201","Census Tract 12.01, Multnomah County, Oregon","5192","462","5062","493","0","17","4780","473","4619","499","4036","445","583","416","161","128","282","165","130","100"
"1400000US41051001202","Census Tract 12.02, Multnomah County, Oregon","3502","157","3339","195","0","12","3249","214","3022","234","2500","249","522","161","227","122","90","70","163","117"
"1400000US41051001301","Census Tract 13.01, Multnomah County, Oregon","3968","273","3854","272","0","12","3723","285","3576","292","3114","288","462","136","147","80","131","113","114","55"
"1400000US41051001400","Census Tract 14, Multnomah County, Oregon","5708","396","5610","423","0","17","5412","416","5055","425","3862","463","1193","384","357","201","198","125","98","80"
"1400000US41051002502","Census Tract 25.02, Multnomah County, Oregon","4490","332","4406","329","36","56","3958","334","3703","338","2928","346","775","268","255","152","412","327","84","67"
"1400000US41051002701","Census Tract 27.01, Multnomah County, Oregon","3270","185","3232","183","0","12","3140","208","3039","226","2488","286","551","194","101","88","92","107","38","28"
"1400000US41051003803","Census Tract 38.03, Multnomah County, Oregon","4646","477","4454","467","0","12","4170","505","3757","528","2818","511","939","385","413","224","284","194","192","133"
"1400000US41051004601","Census Tract 46.01, Multnomah County, Oregon","3116","236","3084","239","0","12","2959","248","2734","268","2304","311","430","137","225","125","125","123","32","34"
"1400000US41051006300","Census Tract 63, Multnomah County, Oregon","4381","279","4319","278","9","14","4108","311","3953","318","3263","370","690","187","155","83","202","132","62","39"
"1400000US41051006402","Census Tract 64.02, Multnomah County, Oregon","5823","444","5808","448","0","17","5671","444","5393","488","4453","539","940","330","278","167","137","133","15","24"
"1400000US41051007000","Census Tract 70, Multnomah County, Oregon","8232","553","8180","572","21","33","8045","571","7945","588","7079","626","866","345","100","72","114","107","52","63"
"1400000US41051007201","Census Tract 72.01, Multnomah County, Oregon","2381","373","2267","383","9","14","2056","351","1811","340","1494","366","317","124","245","167","202","142","114","64"
"1400000US41051003802","Census Tract 38.02, Multnomah County, Oregon","3584","216","3393","221","0","12","3265","241","2848","321","2397","347","451","168","417","256","128","98","191","171"
"1400000US41051003901","Census Tract 39.01, Multnomah County, Oregon","7723","608","7260","617","0","17","7062","621","5620","855","4462","893","1158","333","1442","673","198","211","463","337"
"1400000US41051005500","Census Tract 55, Multnomah County, Oregon","3008","238","2830","240","0","12","2521","274","2351","274","1837","283","514","174","170","100","309","182","178","88"
"1400000US41051005800","Census Tract 58, Multnomah County, Oregon","4791","384","4738","401","23","37","4150","420","4041","440","3408","417","633","257","109","89","565","284","53","50"
"1400000US41051005900","Census Tract 59, Multnomah County, Oregon","8366","563","8225","557","119","168","7820","557","7512","573","5867","632","1645","418","308","162","286","127","141","101"
"1400000US41051006701","Census Tract 67.01, Multnomah County, Oregon","3139","192","3091","193","0","12","3017","198","2950","208","2367","262","583","200","67","54","74","64","48","27"
"1400000US41051007300","Census Tract 73, Multnomah County, Oregon","447","163","361","156","0","12","251","133","225","132","186","126","39","39","26","29","110","83","86","78"
"1400000US41051008002","Census Tract 80.02, Multnomah County, Oregon","3104","455","3000","473","9","14","2834","489","2632","532","2016","465","616","246","202","166","157","108","104","65"
"1400000US41051008901","Census Tract 89.01, Multnomah County, Oregon","9946","614","9718","613","0","19","9007","705","8074","868","6695","937","1379","417","933","525","711","355","228","260"
"1400000US41051009000","Census Tract 90, Multnomah County, Oregon","11201","838","10515","836","0","19","9701","830","8001","859","6239","926","1762","583","1700","627","814","490","686","388"
"1400000US41051009202","Census Tract 92.02, Multnomah County, Oregon","5144","397","4841","381","51","44","4489","407","3624","596","2733","575","891","341","865","452","301","168","303","206"
"1400000US41051009301","Census Tract 93.01, Multnomah County, Oregon","6684","799","6473","809","0","17","5833","819","4224","696","3598","757","626","332","1609","828","640","442","211","129"
"1400000US41051009801","Census Tract 98.01, Multnomah County, Oregon","4257","505","3428","549","0","12","3163","507","2561","440","1938","503","623","289","602","352","265","195","829","404"
"1400000US41051008400","Census Tract 84, Multnomah County, Oregon","4193","410","3793","437","0","12","3361","436","2713","391","1848","369","865","279","648","313","432","209","400","177"
"1400000US41051008902","Census Tract 89.02, Multnomah County, Oregon","3705","251","3627","266","0","12","3482","287","3066","407","2415","377","651","283","416","216","145","117","78","59"
"1400000US41051009101","Census Tract 91.01, Multnomah County, Oregon","5462","467","4929","415","35","42","4088","496","3636","465","2893","481","743","288","452","244","806","428","533","388"
"1400000US41051010002","Census Tract 100.02, Multnomah County, Oregon","5378","415","5313","429","52","65","4913","454","4748","495","3716","490","1032","344","165","160","348","260","65","55"
"1400000US41051007600","Census Tract 76, Multnomah County, Oregon","3274","412","2840","428","0","12","2701","434","2185","414","1875","387","310","186","516","409","139","91","434","273"
"1400000US41051007700","Census Tract 77, Multnomah County, Oregon","2394","348","2360","349","0","12","2261","365","1467","240","1155","241","312","160","794","496","99","69","34","21"
"1400000US41051008100","Census Tract 81, Multnomah County, Oregon","7836","738","7177","752","15","26","6641","693","5527","796","4457","871","1070","456","1114","507","521","291","659","294"
"1400000US41051008700","Census Tract 87, Multnomah County, Oregon","4979","296","4821","311","0","17","4667","313","4092","359","3190","421","902","253","575","224","154","113","158","68"
"1400000US41051009102","Census Tract 91.02, Multnomah County, Oregon","6682","680","5862","665","17","29","5529","707","4925","741","3690","743","1235","621","604","309","316","354","820","589"
"1400000US41051010402","Census Tract 104.02, Multnomah County, Oregon","6870","501","6668","520","32","51","6532","521","6139","539","4958","647","1181","445","393","260","104","116","202","144"
"1400000US41051009604","Census Tract 96.04, Multnomah County, Oregon","5222","494","4784","516","0","17","3939","425","2731","394","1769","364","962","316","1208","380","845","457","438","201"
"1400000US41051009605","Census Tract 96.05, Multnomah County, Oregon","5188","507","5034","508","0","17","4830","530","3874","535","2872","580","1002","374","956","408","204","154","154","124"
"1400000US41051009606","Census Tract 96.06, Multnomah County, Oregon","5892","516","5228","637","8","13","4535","692","3382","589","2345","584","1037","355","1153","501","685","412","664","386"
"1400000US41051010408","Census Tract 104.08, Multnomah County, Oregon","5904","580","5617","618","0","17","4951","821","3865","828","3283","804","582","272","1086","611","666","465","287","258"
"1400000US41051010305","Census Tract 103.05, Multnomah County, Oregon","4239","245","4032","352","0","12","3789","375","3648","379","2791","465","857","289","141","107","243","143","207","200"
"1400000US41051009702","Census Tract 97.02, Multnomah County, Oregon","8356","1104","7253","875","0","17","6408","736","5176","784","3866","768","1310","479","1232","538","845","505","1103","817"
"1400000US41051009803","Census Tract 98.03, Multnomah County, Oregon","7643","731","7176","741","0","17","6229","636","4310","737","3488","733","822","362","1919","847","947","536","467","153"
"1400000US41051010304","Census Tract 103.04, Multnomah County, Oregon","4143","256","3965","333","45","65","3575","335","2501","327","1993","318","508","189","1074","325","345","178","178","176"
"1400000US41051007400","Census Tract 74, Multnomah County, Oregon","4205","423","4097","432","0","12","3999","457","3030","533","2736","561","294","125","969","682","98","71","108","65"
"1400000US41051000701","Census Tract 7.01, Multnomah County, Oregon","4732","275","4505","295","25","39","4402","298","4061","295","3237","324","824","295","341","150","78","59","227","112"
"1400000US41051001602","Census Tract 16.02, Multnomah County, Oregon","4475","274","4088","334","47","52","3841","371","3371","374","2815","357","556","237","470","212","200","157","387","190"
"1400000US41051002802","Census Tract 28.02, Multnomah County, Oregon","3324","166","3249","181","0","12","3177","187","3011","225","2262","286","749","218","166","121","72","67","75","62"
"1400000US41051003602","Census Tract 36.02, Multnomah County, Oregon","6526","456","6378","480","0","17","5996","487","5465","629","4009","796","1456","494","531","255","382","414","148","83"
"1400000US41051005100","Census Tract 51, Multnomah County, Oregon","7637","612","7097","661","29","45","6343","682","5932","661","5232","659","700","237","411","191","725","300","540","241"
"1400000US41051006002","Census Tract 60.02, Multnomah County, Oregon","2348","104","2248","106","0","12","2203","108","2133","125","1830","144","303","109","70","54","45","27","100","44"
"1400000US41051008600","Census Tract 86, Multnomah County, Oregon","4137","357","3991","340","31","35","3750","369","2879","361","2271","355","608","257","871","315","210","145","146","90"
"1400000US41051007100","Census Tract 71, Multnomah County, Oregon","2535","282","2436","297","0","12","2281","286","1809","303","1443","290","366","166","472","262","155","80","99","61"
"1400000US41051008001","Census Tract 80.01, Multnomah County, Oregon","3154","373","3003","379","0","12","2832","380","2624","382","2300","448","324","135","208","144","171","140","151","71"
"1400000US41051008500","Census Tract 85, Multnomah County, Oregon","4673","403","4405","512","12","18","3996","484","3531","503","2561","526","970","342","465","299","397","234","268","170"
"1400000US41051000702","Census Tract 7.02, Multnomah County, Oregon","5156","370","4957","384","0","17","4598","421","4340","448","3635","543","705","300","258","205","359","260","199","95"
"1400000US41051001801","Census Tract 18.01, Multnomah County, Oregon","4410","245","4089","265","0","12","3949","265","3655","270","2858","309","797","220","294","180","140","94","321","130"
"1400000US41051001802","Census Tract 18.02, Multnomah County, Oregon","3717","217","3494","238","0","12","3398","232","3076","288","2427","336","649","215","322","166","96","60","223","131"
